"index","objective"
14807,2303898020556060
14808,2297764197679954
14809,2294642157326965
14810,2300690390920213
14811,2294704425898644
14812,2303182492037768
14813,2289147582299255
14814,2283102222432674
14815,2297957602037177
14816,2300638719241896
14817,2303758209943479
14818,2295263406157749
14819,2300351900538228
14820,2294045479073518
14821,2303104715996892
14822,2301828714180154
14823,2299526609538021
14824,2303269117171161
14825,2302737458960012
14826,2303308516396404
14827,2298614227773920
14828,2300675176566966
14829,2300062530475254
14830,2297584329047054
14831,2302423129612240
14832,2303854535404471
14833,2304143309455756
14834,2301409663431228
14835,2303290930007025
14836,2303169608752177
14837,2302771894258193
14838,2302876882837496
14839,2303769639578863
14840,2302614093596868
14841,2302301040722740
14842,2303274369619357
14843,2303668945154021
14844,2301379537967812
14845,2301699739451103
14846,2303402297214570
14847,2301408135165393
14848,2298073778431600
14849,2303532387546072
14850,2304140877478254
14851,2303894432491790
14852,2303890244030703
14853,2303698323700202
14854,2301888592042692
14855,2303070954315956
14856,2303755409913886
14857,2304167953754554
14858,2294883611575972
14859,2303872361135728
14860,2296960216799536
14861,2303926397569005
14862,2303781517909200
14863,2303763865575848
14864,2303782884277595
14865,2296702467399751
14866,2303990723235326
14867,2303892988646576
14868,2298208575441060
14869,2303390833474284
14870,2302986863929705
14871,2298473582042049
14872,2298673999369766
14873,2303213195261059
14874,2303937726099472
14875,2303265341016714
14876,2303988950859290
14877,2303913490510338
14878,2297367376085236
14879,2304073798174922
14880,2302943034498172
14881,2303955798038180
14882,2299261011839746
14883,2302805915161608
14884,2299800271677984
14885,2303938297388698
14886,2297379196862438
14887,2302853442227284
14888,2296063747306510
14889,2304005097157378
14890,2296010929950648
14891,2300857255004887
14892,2289641085985248
14893,2291087765688090
14894,2286893715239460
14895,2293421123936324
14896,2303774361155935
14897,2303605858432259
14898,2292146449927982
14899,2297646436641929
14900,2299902826764572
14901,2299960181658674
14902,2303823577367718
14903,2302275115002554
14904,2304158044402606
14905,2302563101636952
14906,2299657987931784
14907,2298047861742294
14908,2303105829246682
14909,2303836303366561
14910,2302539701552030
14911,2299282939349778
14912,2298520340970768
14913,2302640066616412
14914,2303588137018164
14915,2302760892383217
14916,2302599934170082
14917,2302527824042294
14918,2303297964936022
14919,2296659426769846
14920,2302846056585060
14921,2302863019392930
14922,2302535193715585
14923,2298613896741832
14924,2298502713640701
14925,2302123666096874
14926,2296857221153315
14927,2303530378551919
14928,2300265396860066
14929,2303979256035926
14930,2301706002847134
14931,2303142442195433
14932,2288634391075112
14933,2297724551524702
14934,2304090233345952
14935,2292452623230968
14936,2294116963105078
14937,2288609063272656
14938,2293303542495665
14939,2304171940909882
14940,2297145815732976
14941,2294213162573090
14942,2300137665800134
14943,2300455105871294
14944,2302739542132094
14945,2303040059787976
14946,2300462615676518
14947,2301377814219548
14948,2302353193516987
14949,2301363999044620
14950,2300737452413677
14951,2298648436762434
14952,2301295848226792
14953,2299309617293557
14954,2301627673083396
14955,2301391447995291
14956,2299346802332226
14957,2304135325426358
14958,2301328241827304
14959,2304164799764246
14960,2292658972096278
14961,2304092990099505
14962,2299827574332605
14963,2304029159251176
14964,2302426317666270
14965,2299703035122862
14966,2299211984890420
14967,2302002559171691
14968,2304160691028088
14969,2302913287465611
14970,2304081239419359
14971,2302723860033210
14972,2302785235823860
14973,2303079027169176
14974,2303052684261068
14975,2302792040645384
14976,2303989769056430
14977,2303058716423032
14978,2303715058054014
14979,2302816011838384
14980,2302911752635816
14981,2303202241300011
14982,2302950227412573
14983,2303901823013448
14984,2303343242947608
14985,2303201141429885
14986,2301744945365884
14987,2302214771167299
14988,2300117913423216
14989,2302176871711226
14990,2301173951258268
14991,2302707265145086
14992,2303977520384494
14993,2302266605786376
14994,2303777268442228
14995,2303639070073228
14996,2304167110217476
14997,2303586773575134
14998,2302563915364478
14999,2303451440008943
15000,2301474051246126
15001,2300487868693920
15002,2302180955676292
15003,2299671981864826
15004,2296359913479922
15005,2299106163772018
15006,2301751487016303
15007,2302546862309807
15008,2303165927196030
15009,2301515699090827
15010,2298601726485363
15011,2303122198464208
15012,2304035616483278
15013,2304051492663370
15014,2300666751880012
15015,2300524191671760
15016,2299383049264846
15017,2303122387677417
15018,2304142192362456
15019,2303630828211468
15020,2303228614458088
15021,2304160222088520
15022,2304162873171426
15023,2295956918882632
15024,2303536874589710
15025,2303526408185434
15026,2303707993564397
15027,2303138610267138
15028,2299024136383635
15029,2303314336609972
15030,2299773291325892
15031,2303044679022302
15032,2298736523377215
15033,2301850493710720
15034,2298887554189871
15035,2303724630088869
15036,2303308620105765
15037,2303623495679970
15038,2303983430309806
15039,2300979407298540
15040,2296328875243914
15041,2298662710207126
15042,2303550851661108
15043,2303880483213208
15044,2303428286107438
15045,2298850729765480
15046,2298340757960946
15047,2299595093650535
15048,2298706882613362
15049,2303070393078826
15050,2303993672023836
15051,2302618393173608
15052,2301948002962656
15053,2301903654302228
15054,2301388137256200
15055,2302401099149826
15056,2301606726998560
15057,2303486773341160
15058,2301155906469057
15059,2302529256245842
15060,2301705260470296
15061,2302674481185086
15062,2297678424595617
15063,2303199681294778
15064,2302980079549147
15065,2300479513512564
15066,2304099983667048
15067,2304061201118730
15068,2302779621482387
15069,2303554572234581
15070,2302925696383746
15071,2304109304138299
15072,2299392437482314
15073,2302704003853777
15074,2303016786724276
15075,2299378586976556
15076,2304080548932620
15077,2302467187601734
15078,2299639891343490
15079,2303864871828214
15080,2302509114648831
15081,2303887486871642
15082,2303819048303298
15083,2303583679649263
15084,2303726919867578
15085,2302070558478598
15086,2302797119150966
15087,2302978104343722
15088,2303353122128400
15089,2299261774826898
15090,2303119518747213
15091,2303522782999083
15092,2303901462878200
15093,2303486652675040
15094,2303891219229878
15095,2303919530809936
15096,2303972376984386
15097,2304039317472677
15098,2303994310064234
15099,2303988827511499
15100,2304108693362790
15101,2303914724366590
15102,2303736307495861
15103,2304013127241674
15104,2303339371395120
15105,2303896658292437
15106,2304060119332204
15107,2301405061109896
15108,2300007720665782
15109,2302950243844428
15110,2301941616239080
15111,2303446918783654
15112,2303499620893690
15113,2303806545516336
15114,2303772493548360
15115,2304043448982781
15116,2302821175200894
15117,2302724660681922
15118,2303064577625933
15119,2303255048233731
15120,2304099270844618
15121,2297983628276450
15122,2302758723161306
15123,2303487153838348
15124,2301014836933966
15125,2303874585930941
15126,2303930957015640
15127,2304071710749906
15128,2302008510405150
15129,2302138656393296
15130,2301619311786228
15131,2303856681070643
15132,2303015140122298
15133,2295882401839103
15134,2301778911232730
15135,2299207385515313
15136,2296803330141921
15137,2303441724146439
15138,2303782892378554
15139,2303877846898114
15140,2293992575531854
15141,2303659145360920
15142,2289399132066990
15143,2303914841962632
15144,2301344687881498
15145,2283741894189906
15146,2303515143746630
15147,2295910300027036
15148,2303219079637676
15149,2302666557240797
15150,2292196015668336
15151,2301129809803127
15152,2300770361993870
15153,2283666867044108
15154,2300117013721658
15155,2300922674318946
15156,2301090389117268
15157,2301416811550180
15158,2301214735949159
15159,2300717903807841
15160,2300516512306427
15161,2302729199641844
15162,2302169382567682
15163,2296495749229582
15164,2302807711913131
15165,2303995469662516
15166,2304099397816314
15167,2301910451369355
15168,2303893570353740
15169,2301309209541874
15170,2304107373473803
15171,2303651270199671
15172,2301697460099880
15173,2303160238243791
15174,2303019428423474
15175,2303850537125010
15176,2302508029404001
15177,2296931338988628
15178,2304144977263348
15179,2303693080531517
15180,2304037601965172
15181,2302002440199984
15182,2302153248828774
15183,2301269611456296
15184,2303708794861612
15185,2303771238416680
15186,2294715850090820
15187,2303174009656842
15188,2302938983447356
15189,2301563114530968
15190,2303745674320610
15191,2302501722380088
15192,2300093987691750
15193,2302598254610340
15194,2301624123552327
15195,2303549646026353
15196,2301641192291372
15197,2301595823149444
15198,2303371564330708
15199,2302602999748526
15200,2301709107285100
15201,2301900300753446
15202,2299198209670652
15203,2301529847718589
15204,2303063745279050
15205,2304130496167682
15206,2303304532869224
15207,2303935426159116
15208,2303224514837726
15209,2303820726744381
15210,2303857245664954
15211,2303708397242774
15212,2303644343270006
15213,2302415647813669
15214,2303810739361398
15215,2303669633385149
15216,2303827058188829
15217,2303628621214214
15218,2300188435016716
15219,2303866600980678
15220,2293365132068632
15221,2303490527993272
15222,2300864618940562
15223,2303587696162012
15224,2301771192020686
15225,2303425103636236
15226,2302535655459498
15227,2303423119555279
15228,2303335070610686
15229,2303421051211548
15230,2290307576759741
15231,2303545081962536
15232,2303224699135074
15233,2303702214889545
15234,2297646791581196
15235,2304011166951783
15236,2303538007486328
15237,2303169071373455
15238,2299789404128130
15239,2302026932654225
15240,2303003832848600
15241,2304020653057818
15242,2302496950250530
15243,2303902410227030
15244,2303167708338176
15245,2303557606939480
15246,2304089445557632
15247,2301177094080194
15248,2301615490151003
15249,2292398440201644
15250,2302396085751396
15251,2303582397036148
15252,2303553721762320
15253,2298816669093183
15254,2303918918857080
15255,2304089677157746
15256,2303833173010934
15257,2299095533818546
15258,2298133167515434
15259,2303186489860638
15260,2299865179248829
15261,2304156052757230
15262,2301998468872674
15263,2304059553815808
15264,2303973540693194
15265,2300561940881130
15266,2302340109131214
15267,2304146146592872
15268,2294221996989678
15269,2303872407369688
15270,2302589048640825
15271,2299081589244007
15272,2303617219815621
15273,2303627342591308
15274,2304015403849234
15275,2303409340428132
15276,2304064733189958
15277,2304107448200006
15278,2303705029099380
15279,2302988352605832
15280,2303067488088244
15281,2303906514855268
15282,2303962524802894
15283,2303019584062499
15284,2302483308921724
15285,2303288114308878
15286,2301842768793330
15287,2301395129905268
15288,2303253762716859
15289,2304073663139682
15290,2303650960375779
15291,2302969613822492
15292,2303330154651314
15293,2301491785540076
15294,2300680964069714
15295,2300918424446768
15296,2303171621451922
15297,2303906181395594
15298,2303605108942600
15299,2300615062274070
15300,2303983899499442
15301,2303869137455550
15302,2301193749151784
15303,2304128903497360
15304,2304002683244362
15305,2303949153028758
15306,2304046436765882
15307,2302581867741128
15308,2298398242913126
15309,2303401399874259
15310,2302823282975119
15311,2303210218516374
15312,2299230700597976
15313,2300299075059696
15314,2304081238414374
15315,2303324916034073
15316,2291029407474651
15317,2301505636421991
15318,2303146008751808
15319,2302919865390300
15320,2303482274606252
15321,2297450316527879
15322,2303393953482718
15323,2300525754631926
15324,2301504014926604
15325,2296306089272340
15326,2303360724964984
15327,2302665303669064
15328,2302838994138291
15329,2301085963543035
15330,2300189080953318
15331,2302599011316166
15332,2303974688326712
15333,2303159774541684
15334,2303504293914688
15335,2303417715059904
15336,2303003137496912
15337,2299676459581154
15338,2303832874594024
15339,2300630685264708
15340,2298803756298272
15341,2301663651658209
15342,2303186854493915
15343,2298392059269538
15344,2303120500852574
15345,2304081745612472
15346,2303574733329931
15347,2303864475140560
15348,2304111800711898
15349,2304162208110491
15350,2303802610226995
15351,2303572648623064
15352,2303393588621526
15353,2304162500331438
15354,2291900666896105
15355,2301845212628592
15356,2303719449574574
15357,2303810034380241
15358,2301716381062379
15359,2301781556101084
15360,2292971108335180
15361,2300237175513592
15362,2301637086027196
15363,2301715769727202
15364,2303983680830458
15365,2301880069921413
15366,2293754879287616
15367,2302190906966328
15368,2304100737824550
15369,2303393050028055
15370,2301806886773548
15371,2303925397307601
15372,2300501112649960
15373,2303988516170394
15374,2303842109440728
15375,2303885754786284
15376,2303573520502070
15377,2302388624161086
15378,2302414679268212
15379,2303561666075774
15380,2303523921596426
15381,2303210483871881
15382,2303815113145014
15383,2304083627017189
15384,2304036539848328
15385,2303415542898314
15386,2303388446113124
15387,2304029778162104
15388,2303188065878440
15389,2303849834373326
15390,2303195400065304
15391,2304083887691446
15392,2304094936613202
15393,2302453912633855
15394,2303812793347787
15395,2302490623505265
15396,2304122974974984
15397,2303227994834289
15398,2303232273441946
15399,2303883502164062
15400,2299925931310433
15401,2302380387355512
15402,2303405200908579
15403,2303322191246383
15404,2303332351228038
15405,2299938449693145
15406,2303575669356600
15407,2275785369644716
15408,2295707237407777
15409,2303928873276516
15410,2295894365994162
15411,2303989751533280
15412,2303799319277920
15413,2304010453593384
15414,2304097265695138
15415,2304068388707996
15416,2303155577111140
15417,2290767192546816
15418,2302778976812078
15419,2303908566931128
15420,2303854226434506
15421,2303945738849635
15422,2303395040873220
15423,2304144055730166
15424,2303572936069124
15425,2303716958146757
15426,2303889635137954
15427,2303335589662046
15428,2303873657333596
15429,2303737043512780
15430,2301584534674306
15431,2302959328802038
15432,2302889697688136
15433,2300682066629975
15434,2303939695439708
15435,2303971070235424
15436,2304148290014790
15437,2303694497114676
15438,2303321227573183
15439,2302167455987840
15440,2302298765888468
15441,2303890051154908
15442,2302645821488514
15443,2302269126443300
15444,2303927935351114
15445,2303238028390964
15446,2304042612149686
15447,2303824876437238
15448,2303488442190804
15449,2304116646368672
15450,2303858569900658
15451,2303941123492915
15452,2303881577707662
15453,2303958590641946
15454,2302693943913518
15455,2303998292027396
15456,2303167005853250
15457,2304049086518896
15458,2303313600685732
15459,2302969647513356
15460,2303167228617997
15461,2298755350745947
15462,2298983152521012
15463,2298820867050388
15464,2301462634638344
15465,2303970804105950
15466,2299133276519838
15467,2299166907150976
15468,2293449049539554
15469,2303662448493730
15470,2303521241081537
15471,2298450681684185
15472,2303725209311215
15473,2296621305819170
15474,2304129113249822
15475,2299766943967854
15476,2303549949380214
15477,2304070123483552
15478,2303123227225026
15479,2303438688949470
15480,2302847353282961
15481,2295150157135612
15482,2303260206840262
15483,2303469233983220
15484,2302864777724044
15485,2302863157021009
15486,2303846597002122
15487,2303563941408550
15488,2298645056227651
15489,2302747744655798
15490,2300726877115414
15491,2303272795669614
15492,2300708159491202
15493,2293477541502336
15494,2300145088737609
15495,2290972046801050
15496,2302591106024441
15497,2303320824080216
15498,2303413225589988
15499,2303668094661166
15500,2303864454517385
15501,2303686250081632
15502,2293793845898172
15503,2303676653354460
15504,2293877520563576
15505,2303497050913766
15506,2303593913143598
15507,2303325019696148
15508,2304070676488680
15509,2303321989599401
15510,2303797379699010
15511,2304100680430658
15512,2304079701672216
15513,2303939969676322
15514,2303595295488462
15515,2303858770648140
15516,2304051405426486
15517,2303702971062686
15518,2303699287911680
15519,2303941963031030
15520,2302766695317482
15521,2303731638834592
15522,2303788753534568
15523,2302062162753898
15524,2303124810531690
15525,2302858040003808
15526,2303337021223208
15527,2303410301016631
15528,2303317749357254
15529,2303822932765843
15530,2303852847930920
15531,2302214405433259
15532,2302526700494966
15533,2301958299622131
15534,2303880792525732
15535,2303839884495521
15536,2301911282361940
15537,2303904723413222
15538,2301791514262659
15539,2297265529485526
15540,2304077119741808
15541,2303992048987527
15542,2304118188319200
15543,2303971256341535
15544,2304070356386146
15545,2304110487684830
15546,2301917769133512
15547,2303739249646652
15548,2304059076129014
15549,2301998955043502
15550,2303494777097974
15551,2299689040487860
15552,2303083121770823
15553,2293774180439306
15554,2300452006998888
15555,2301924391092728
15556,2304105564559980
15557,2301506992776717
15558,2303285804932144
15559,2295962947557670
15560,2303140562718188
15561,2303767719584484
15562,2300622271503028
15563,2298220528025868
15564,2304173348322582
15565,2296981792877398
15566,2295755876460824
15567,2303910186080056
15568,2304051074508636
15569,2302724171181066
15570,2298754791588209
15571,2303287503925254
15572,2303548027924492
15573,2302518078231668
15574,2302165888826408
15575,2304047424857164
15576,2303897796355836
15577,2299583775341473
15578,2303915094616932
15579,2303878233876593
15580,2303617886766530
15581,2302638507154986
15582,2303576467638573
15583,2302273397837432
15584,2303190395516884
15585,2300233790628400
15586,2303068130629503
15587,2302417913685445
15588,2301845674896688
15589,2301164781018071
15590,2275052616680666
15591,2303497706650726
15592,2282829789164702
15593,2303807659552100
15594,2303344543767309
15595,2303439476187778
15596,2303579662627652
15597,2303787231805238
15598,2303569060800975
15599,2303549763401506
15600,2303490518969704
15601,2303531710034850
15602,2300338989059056
15603,2301365032160292
15604,2302306855398550
15605,2303679798971098
15606,2303736194834015
15607,2303888824959638
15608,2303964893053218
15609,2304042511132611
15610,2303963752108480
15611,2304068160552025
15612,2303964490701748
15613,2302173355678076
15614,2304027026064722
15615,2302064726573448
15616,2303877964346838
15617,2302593798440966
15618,2303999339577829
15619,2297798916112427
15620,2303724921971284
15621,2298221071167088
15622,2297720275152940
15623,2303932904517476
15624,2302519162341552
15625,2304083826101095
15626,2300797954466148
15627,2304035267388908
15628,2304116125948937
15629,2303254578374202
15630,2298321393903110
15631,2297049566040056
15632,2303503543452504
15633,2297029768155457
15634,2303610294184068
15635,2300156703523546
15636,2303584330885132
15637,2298614658123422
15638,2296846217013340
15639,2300636687030050
15640,2303809827716570
15641,2303441439045679
15642,2280253611562664
15643,2303593108540410
15644,2299576107020182
15645,2294846117687486
15646,2302958848673144
15647,2302178783992186
15648,2303421649128192
15649,2304043330700900
15650,2303947855136036
15651,2303874080139113
15652,2303953909249546
15653,2303934502699810
15654,2304031931912106
15655,2302512625703569
15656,2303881046343456
15657,2304063094746251
15658,2303934287722574
15659,2303735503018601
15660,2301747359863364
15661,2303652933050811
15662,2303960649422140
15663,2301714354375968
15664,2288491108798390
15665,2303865780573967
15666,2291239233443676
15667,2302484995222704
15668,2302454622081584
15669,2299197872029180
15670,2303177228900644
15671,2300729739096405
15672,2303994963391644
15673,2302601642879864
15674,2298424436519058
15675,2303383850397003
15676,2302597505254510
15677,2302909269473522
15678,2303614864836006
15679,2302811454671924
15680,2303664039035446
15681,2302873076863233
15682,2303577161893980
15683,2302413779070719
15684,2299978291358306
15685,2303940056654110
15686,2299523812825778
15687,2303055541357523
15688,2301808674757690
15689,2303551762908284
15690,2299621840611150
15691,2302715251398177
15692,2296982909834492
15693,2302382511610896
15694,2301936319585504
15695,2300405489392536
15696,2304008037363692
15697,2303805384284038
15698,2299782595204192
15699,2299891908825486
15700,2303464886588861
15701,2303489407531582
15702,2300028076957530
15703,2300107107940014
15704,2303067969096712
15705,2303700805713566
15706,2302430741959738
15707,2302957958315400
15708,2303801784086483
15709,2303077798477297
15710,2301862458597216
15711,2301619050051146
15712,2304036958948740
15713,2302740320024267
15714,2298261324747242
15715,2304093590496617
15716,2303197574623806
15717,2302531621554073
15718,2303506873175080
15719,2303797125842160
15720,2302081182168071
15721,2297632394293806
15722,2303202519740412
15723,2303899239534289
15724,2302389600885356
15725,2302333735374228
15726,2302453692770546
15727,2303404797535984
15728,2302226812152734
15729,2302115085271878
15730,2302232017060311
15731,2303956599505138
15732,2302240754340204
15733,2302445690900163
15734,2302244345485942
15735,2304014902757110
15736,2301241417083602
15737,2287855688613697
15738,2303880235644828
15739,2301998773372288
15740,2293748712602622
15741,2303662755002164
15742,2303484248298860
15743,2300931717164742
15744,2304016689751408
15745,2301717186081608
15746,2303502058561696
15747,2303963369561354
15748,2300057443040398
15749,2302676869572204
15750,2303844896330086
15751,2303396304782326
15752,2301764725643729
15753,2303255984433404
15754,2302474780224688
15755,2302755590503635
15756,2303986855874080
15757,2302928187642682
15758,2303885570545482
15759,2303362473700533
15760,2303250887476226
15761,2299864370281740
15762,2298255145005871
15763,2302140087694760
15764,2302942553281836
15765,2303553227426850
15766,2302773001285802
15767,2304005545178890
15768,2301889083854328
15769,2303173103463205
15770,2301533399522830
15771,2302171036913814
15772,2301523689635750
15773,2301763439162624
15774,2301944698023342
15775,2301544735760944
15776,2301704456093724
15777,2303975609731928
15778,2296968444027036
15779,2302469747593663
15780,2303357246146794
15781,2301718537644454
15782,2290652417963954
15783,2301367599361718
15784,2303243377865578
15785,2303832323376662
15786,2303415882401131
15787,2303220782116698
15788,2302140404032400
15789,2303895295691767
15790,2303578015333334
15791,2303641545568049
15792,2301783366451060
15793,2303797210854518
15794,2303681456456974
15795,2302551995176382
15796,2303366686233457
15797,2302762139895357
15798,2298095507047258
15799,2303485667985564
15800,2300921502857476
15801,2303110429930680
15802,2303832607573234
15803,2298810026005033
15804,2303482725384554
15805,2298531840083146
15806,2301279131491730
15807,2300831758752753
15808,2303718532105684
15809,2297960780581650
15810,2304155246851623
15811,2303338897315912
15812,2303812501904895
15813,2302532113485879
15814,2303956002345714
15815,2303106263783366
15816,2303175213147582
15817,2300672408117294
15818,2301050717983066
15819,2300682168298540
15820,2302935851103438
15821,2302875282564902
15822,2302332716647384
15823,2304003020290847
15824,2303605532052630
15825,2303637473272941
15826,2295389989666660
15827,2302857234181580
15828,2303481008514483
15829,2303893239868306
15830,2299248700082742
15831,2303166001516648
15832,2302634547096318
15833,2300973160217468
15834,2303260618712930
15835,2304127300069732
15836,2302230883173720
15837,2303441547936236
15838,2303506270218794
15839,2302640628286803
15840,2301853358695608
15841,2298027989451852
15842,2290589629827891
15843,2293341647819866
15844,2303523851248380
15845,2303524576320606
15846,2303415085094118
15847,2298907194823985
15848,2297590446124740
15849,2304108797233215
15850,2304105412076302
15851,2303190534008054
15852,2303563028487140
15853,2304160423355740
15854,2304163780849280
15855,2303036419856072
15856,2303624424814645
15857,2303528664981882
15858,2304110805457428
15859,2303608084829594
15860,2303982225034102
15861,2296646984013902
15862,2298924476045064
15863,2301547487654228
15864,2303995268750964
15865,2302028047980640
15866,2303684944847065
15867,2301997207233386
15868,2301478535201192
15869,2299900464000684
15870,2299200649252352
15871,2299339317730560
15872,2301929903415699
15873,2302389562938778
15874,2303585491794815
15875,2300647095322116
15876,2303777887763103
15877,2299609543787702
15878,2302759922833035
15879,2299070830483264
15880,2302752271166106
15881,2303669270067156
15882,2303359491131392
15883,2304039206078170
15884,2297008954410345
15885,2304146275067069
15886,2304022757384278
15887,2304079076834007
15888,2301994926600508
15889,2303986284559430
15890,2304015806017098
15891,2304015957033640
15892,2297439493833282
15893,2301825238040874
15894,2295681157377017
15895,2304088169322618
15896,2294930657998405
15897,2304024708127482
15898,2296191302121527
15899,2297250165117378
15900,2301675754317891
15901,2301702371884198
15902,2300936613317527
15903,2300904241284668
15904,2303145037040410
15905,2303170108244595
15906,2303544790362600
15907,2301715987988057
15908,2301566751587176
15909,2296977488795803
15910,2298711271914770
15911,2303794226474784
15912,2296705976123592
15913,2295477940410986
15914,2296231185113856
15915,2302673855548332
15916,2295727755744216
15917,2302808179662372
15918,2298740237681290
15919,2295662321421670
15920,2297168442268611
15921,2304074030064722
15922,2295580219052088
15923,2300209290071552
15924,2302990178739372
15925,2299748699813018
15926,2303911879041116
15927,2301729468185544
15928,2300264784526554
15929,2303037530975252
15930,2303743588807594
15931,2300681192894123
15932,2300762946742364
15933,2302707552324534
15934,2295526716213616
15935,2302902441854810
15936,2302834154489454
15937,2301073140645447
15938,2302199576844204
15939,2298062460637370
15940,2303739509882150
15941,2263881978736638
15942,2301179514303058
15943,2299593414016832
15944,2304174300226358
15945,2302862879342036
15946,2304136256217623
15947,2303626032523507
15948,2285042075752858
15949,2303927417123528
15950,2298799070255955
15951,2300741102720092
15952,2303651404867499
15953,2303769237741576
15954,2302091812826117
15955,2303819500722532
15956,2303187605293314
15957,2303362056615656
15958,2303821300625486
15959,2302372259839564
15960,2303481962215538
15961,2303675884120271
15962,2303208798059284
15963,2302048032337190
15964,2303053417751746
15965,2302419245412783
15966,2302848007090693
15967,2303585427655050
15968,2298613928145832
15969,2302630385749986
15970,2298822443881814
15971,2301970459919980
15972,2302968119948848
15973,2303290818108214
15974,2303067748665540
15975,2304011858015880
15976,2302343399596444
15977,2302826031694611
15978,2302497013437872
15979,2302219764024119
15980,2302330528108634
15981,2302431032802202
15982,2302491906761226
15983,2303961543480196
15984,2302801199553870
15985,2302357446091456
15986,2302914354651596
15987,2302826907468714
15988,2302909145094228
15989,2303680430675420
15990,2302846433570440
15991,2298495376081986
15992,2300495533922712
15993,2303694768169462
15994,2299859457036028
15995,2303214647672722
15996,2302614217413106
15997,2302841859019882
15998,2297979124468244
15999,2303158683787588
16000,2301065059075271
16001,2303605612199302
16002,2302000758480910
16003,2303749630833648
16004,2303909666117558
16005,2303417543845934
16006,2303679750105920
16007,2300400202790496
16008,2303447424363025
16009,2303716042348916
16010,2300810037289986
16011,2300757164278279
16012,2303341300282560
16013,2303067340106385
16014,2303706373627094
16015,2303581966872356
16016,2303707649159373
16017,2299970125188578
16018,2300702210291546
16019,2300137025004696
16020,2304116883107042
16021,2301168827998948
16022,2299654366725422
16023,2304102818815026
16024,2304109161058438
16025,2295055385131652
16026,2295456585028910
16027,2300231685473248
16028,2304148666430920
16029,2304092192095416
16030,2304104221848464
16031,2303200375844296
16032,2300649812213220
16033,2303923568714558
16034,2304068080383564
16035,2304027102575637
16036,2303076058400026
16037,2302640749390208
16038,2303788086665657
16039,2303589429725911
16040,2302732168732878
16041,2304132250386996
16042,2304058561962656
16043,2299903528014810
16044,2303386788511036
16045,2304021157730971
16046,2300509331207356
16047,2300337149287920
16048,2303386904207760
16049,2303716075022966
16050,2301765239560178
16051,2295967385408874
16052,2301569356149468
16053,2303140392474917
16054,2301709567306630
16055,2303038716342380
16056,2304084262753002
16057,2301714590660136
16058,2300269995043370
16059,2303241633330394
16060,2303979927046685
16061,2303647132094678
16062,2282939905600275
16063,2298658598994266
16064,2302641679130048
16065,2303331145401262
16066,2303635521900288
16067,2303547747240415
16068,2299572550379057
16069,2302894877132398
16070,2303326738537006
16071,2302559130403245
16072,2303200096525060
16073,2303429073002920
16074,2303338806499156
16075,2301086604701751
16076,2304088250104712
16077,2302508629457578
16078,2302821188643012
16079,2301170833724775
16080,2304150094127582
16081,2303132095963814
16082,2302320386029504
16083,2303128525913410
16084,2303324808072462
16085,2303606271457558
16086,2294833303631498
16087,2298701540859318
16088,2303345930442920
16089,2301807812828540
16090,2299879578357870
16091,2303626607855126
16092,2302547523680816
16093,2303775733780102
16094,2303777460313444
16095,2303642123226884
16096,2303838242955728
16097,2298110190708873
16098,2302728771152438
16099,2302887284206850
16100,2301079635305636
16101,2290584203598271
16102,2300450145738717
16103,2304022152326392
16104,2301857238594616
16105,2302738478244752
16106,2297073885972850
16107,2304140082306726
16108,2302896623543154
16109,2303489282564822
16110,2303815864135684
16111,2302678897834410
16112,2303520360664874
16113,2291438109715078
16114,2302588056799826
16115,2302934757578171
16116,2303639053389512
16117,2297785952086520
16118,2302929662284288
16119,2303795736299920
16120,2303113907833706
16121,2302823084324440
16122,2300955423177448
16123,2301549651418254
16124,2303785791363322
16125,2296053747648345
16126,2295991111442666
16127,2303649075291830
16128,2303587843995910
16129,2303466805946366
16130,2302900028078829
16131,2303878699110836
16132,2302846575211556
16133,2302005257592331
16134,2303485069615360
16135,2303477517991678
16136,2303685164545506
16137,2302999343513246
16138,2304154459430737
16139,2302808608444586
16140,2303718566601620
16141,2302886766437760
16142,2304025134842026
16143,2303051049989756
16144,2303454617344438
16145,2302563484712679
16146,2299655224832698
16147,2299583897150314
16148,2302371248082238
16149,2293892330348569
16150,2300762849118636
16151,2292559803978827
16152,2292684127364034
16153,2303750088245405
16154,2299349118857029
16155,2299606480370756
16156,2297683596858200
16157,2300872568999522
16158,2302400558908629
16159,2302693815206328
16160,2303935121630286
16161,2303789192778295
16162,2302890735269216
16163,2302843645607894
16164,2301115497324404
16165,2304123357541018
16166,2304171110454938
16167,2303749281883298
16168,2303515947077390
16169,2303984878784332
16170,2303770790706744
16171,2303666703840052
16172,2302835899681002
16173,2302935263434433
16174,2239037549208917
16175,2301283745416724
16176,2301960868751090
16177,2302860241112218
16178,2303410764042505
16179,2240626339634295
16180,2301755826458830
16181,2298708634395552
16182,2302074133275520
16183,2301310819845130
16184,2299699679888028
16185,2301435982500204
16186,2303649514922682
16187,2293750096890945
16188,2301775826274882
16189,2299801083047251
16190,2303644397698688
16191,2303954410435552
16192,2301298119453150
16193,2301908372007509
16194,2303671250043093
16195,2292407391808608
16196,2303350954462284
16197,2303047286326578
16198,2303809557516480
16199,2300911441922686
16200,2303655913951396
16201,2303531625261740
16202,2293915900619518
16203,2301487294737754
16204,2299787148951120
16205,2303988404406991
